match_id,inning,batting_team,bowling_team,over,ball,batsman,non_striker,bowler,is_super_over,wide_runs,bye_runs,legbye_runs,noball_runs,penalty_runs,batsman_runs,extra_runs,total_runs,player_dismissed,dismissal_kind,fielder
91,1,Chennai Super Kings,Kings XI Punjab,1,6,S Vidyut,SP Fleming,S Sreesanth,0,0,0,0,0,0,0,0,0,S Vidyut,caught,DPMD Jayawardene
91,1,Chennai Super Kings,Kings XI Punjab,3,2,SP Fleming,SK Raina,S Sreesanth,0,0,0,0,0,0,0,0,0,SP Fleming,caught,K Goel
91,1,Chennai Super Kings,Kings XI Punjab,7,6,SK Raina,S Badrinath,PP Chawla,0,0,0,0,0,0,0,0,0,SK Raina,caught,SE Marsh
91,1,Chennai Super Kings,Kings XI Punjab,18,3,S Badrinath,MS Dhoni,VRV Singh,0,0,0,0,0,0,0,0,0,S Badrinath,caught,Yuvraj Singh
91,2,Kings XI Punjab,Chennai Super Kings,2,6,JR Hopes,SE Marsh,JA Morkel,0,0,0,0,0,0,0,0,0,JR Hopes,caught,MS Dhoni
91,2,Kings XI Punjab,Chennai Super Kings,5,3,K Goel,SE Marsh,MS Gony,0,0,0,0,0,0,0,0,0,K Goel,caught,JA Morkel
91,2,Kings XI Punjab,Chennai Super Kings,13,5,SE Marsh,Yuvraj Singh,L Balaji,0,0,0,0,0,0,0,0,0,SE Marsh,caught,P Amarnath
91,2,Kings XI Punjab,Chennai Super Kings,14,1,Yuvraj Singh,DPMD Jayawardene,P Amarnath,0,0,0,0,0,0,0,0,0,Yuvraj Singh,caught,SP Fleming
91,2,Kings XI Punjab,Chennai Super Kings,15,6,DPMD Jayawardene,IK Pathan,M Muralitharan,0,0,0,0,0,0,0,0,0,DPMD Jayawardene,caught,S Vidyut
91,2,Kings XI Punjab,Chennai Super Kings,20,3,IK Pathan,PP Chawla,L Balaji,0,0,0,0,0,0,0,0,0,IK Pathan,caught,SK Raina
91,2,Kings XI Punjab,Chennai Super Kings,20,4,PP Chawla,S Sreesanth,L Balaji,0,0,0,0,0,0,0,0,0,PP Chawla,caught,CK Kapugedera
91,2,Kings XI Punjab,Chennai Super Kings,20,5,VRV Singh,S Sreesanth,L Balaji,0,0,0,0,0,0,0,0,0,VRV Singh,caught,MS Dhoni
92,1,Kolkata Knight Riders,Deccan Chargers,1,4,Salman Butt,A Chopra,WPUJC Vaas,0,0,0,0,0,0,0,0,0,Salman Butt,caught,AC Gilchrist
92,1,Kolkata Knight Riders,Deccan Chargers,11,1,A Chopra,SC Ganguly,Y Venugopal Rao,0,0,0,0,0,0,0,0,0,A Chopra,run out,HH Gibbs
92,1,Kolkata Knight Riders,Deccan Chargers,19,1,SC Ganguly,DJ Hussey,DP Vijaykumar,0,0,0,0,0,0,0,0,0,SC Ganguly,caught,RP Singh
92,1,Kolkata Knight Riders,Deccan Chargers,20,3,T Taibu,DJ Hussey,RP Singh,0,0,0,0,0,0,0,0,0,T Taibu,caught,DB Ravi Teja
92,2,Deccan Chargers,Kolkata Knight Riders,3,3,HH Gibbs,AC Gilchrist,AB Dinda,0,0,0,0,0,0,0,0,0,HH Gibbs,caught,Salman Butt
92,2,Deccan Chargers,Kolkata Knight Riders,5,6,AC Gilchrist,DB Ravi Teja,AB Dinda,0,0,0,0,0,0,0,0,0,AC Gilchrist,caught,SC Ganguly
92,2,Deccan Chargers,Kolkata Knight Riders,6,1,DB Ravi Teja,RG Sharma,Umar Gul,0,0,0,0,0,0,0,0,0,DB Ravi Teja,caught,WP Saha
92,2,Deccan Chargers,Kolkata Knight Riders,9,1,SB Styris,RG Sharma,SC Ganguly,0,0,0,0,0,0,0,0,0,SB Styris,caught,LR Shukla
92,2,Deccan Chargers,Kolkata Knight Riders,13,2,RG Sharma,Y Venugopal Rao,AB Dinda,0,0,0,0,0,0,0,0,0,RG Sharma,caught,SC Ganguly
92,2,Deccan Chargers,Kolkata Knight Riders,15,4,SB Bangar,Y Venugopal Rao,SC Ganguly,0,0,0,0,0,0,0,0,0,SB Bangar,caught,A Chopra
93,1,Delhi Daredevils,Rajasthan Royals,6,6,V Sehwag,G Gambhir,SR Watson,0,0,0,0,0,0,0,0,0,V Sehwag,caught,M Kaif
93,1,Delhi Daredevils,Rajasthan Royals,7,6,S Dhawan,G Gambhir,MM Patel,0,0,0,0,0,0,0,0,0,S Dhawan,run out,MM Patel
93,1,Delhi Daredevils,Rajasthan Royals,14,3,AB de Villiers,KD Karthik,AD Mascarenhas,0,0,0,0,0,0,0,0,0,AB de Villiers,caught,SK Warne
93,1,Delhi Daredevils,Rajasthan Royals,14,7,KD Karthik,TM Dilshan,AD Mascarenhas,0,0,0,0,0,0,0,0,0,KD Karthik,caught,M Rawat
93,1,Delhi Daredevils,Rajasthan Royals,20,3,MF Maharoof,TM Dilshan,SR Watson,0,0,0,0,0,0,0,0,0,MF Maharoof,caught,Niraj Patel
93,2,Rajasthan Royals,Delhi Daredevils,4,1,GC Smith,YK Pathan,MF Maharoof,0,0,0,0,0,0,0,0,0,YK Pathan,run out,AB de Villiers
93,2,Rajasthan Royals,Delhi Daredevils,5,6,GC Smith,M Kaif,GD McGrath,0,0,0,0,0,0,0,0,0,M Kaif,run out,V Sehwag
93,2,Rajasthan Royals,Delhi Daredevils,11,4,GC Smith,SR Watson,A Mishra,0,0,0,0,0,0,0,0,0,GC Smith,caught,VY Mahesh
93,2,Rajasthan Royals,Delhi Daredevils,19,2,Niraj Patel,SR Watson,MF Maharoof,0,0,0,0,0,0,0,0,0,SR Watson,run out,KD Karthik
94,1,Royal Challengers Bangalore,Kings XI Punjab,3,1,J Arunkumar,V Kohli,S Sreesanth,0,0,0,0,0,0,0,0,0,J Arunkumar,caught,DPMD Jayawardene
94,1,Royal Challengers Bangalore,Kings XI Punjab,20,6,MV Boucher,Z Khan,IK Pathan,0,0,0,0,0,0,1,0,1,MV Boucher,run out,PP Chawla
94,2,Kings XI Punjab,Royal Challengers Bangalore,7,2,JR Hopes,SE Marsh,R Vinay Kumar,0,0,0,0,0,0,0,0,0,JR Hopes,caught,DW Steyn
95,1,Kolkata Knight Riders,Delhi Daredevils,6,8,A Chopra,Salman Butt,PJ Sangwan,0,0,0,0,0,0,0,0,0,A Chopra,caught,MF Maharoof
95,1,Kolkata Knight Riders,Delhi Daredevils,14,2,Salman Butt,DJ Hussey,VY Mahesh,0,0,0,0,0,0,0,0,0,Salman Butt,caught,GD McGrath
95,1,Kolkata Knight Riders,Delhi Daredevils,16,4,T Taibu,DJ Hussey,PJ Sangwan,0,0,0,0,0,0,1,0,1,T Taibu,run out,TM Dilshan
95,1,Kolkata Knight Riders,Delhi Daredevils,18,6,LR Shukla,DJ Hussey,MF Maharoof,0,0,0,0,0,0,0,0,0,LR Shukla,caught,G Gambhir
95,1,Kolkata Knight Riders,Delhi Daredevils,20,1,DJ Hussey,WP Saha,MF Maharoof,0,0,0,0,0,0,0,0,0,DJ Hussey,caught,MK Tiwary
95,2,Delhi Daredevils,Kolkata Knight Riders,1,3,V Sehwag,G Gambhir,Shoaib Akhtar,0,0,0,0,0,0,0,0,0,V Sehwag,caught,WP Saha
95,2,Delhi Daredevils,Kolkata Knight Riders,3,4,G Gambhir,AB de Villiers,Shoaib Akhtar,0,0,0,0,0,0,0,0,0,G Gambhir,caught,DJ Hussey
95,2,Delhi Daredevils,Kolkata Knight Riders,5,2,AB de Villiers,MK Tiwary,Shoaib Akhtar,0,0,0,0,0,0,0,0,0,AB de Villiers,caught,T Taibu
95,2,Delhi Daredevils,Kolkata Knight Riders,12,1,A Mishra,TM Dilshan,Iqbal Abdulla,0,0,0,0,0,0,0,0,0,TM Dilshan,run out,LR Shukla
95,2,Delhi Daredevils,Kolkata Knight Riders,16,6,MF Maharoof,A Mishra,AB Dinda,0,0,0,0,0,0,0,0,0,MF Maharoof,run out,AB Dinda
95,2,Delhi Daredevils,Kolkata Knight Riders,18,2,A Mishra,VY Mahesh,LR Shukla,0,0,0,0,0,0,0,0,0,A Mishra,caught,I Sharma
95,2,Delhi Daredevils,Kolkata Knight Riders,18,3,PJ Sangwan,VY Mahesh,LR Shukla,0,0,0,0,0,0,0,0,0,PJ Sangwan,caught,DJ Hussey
96,1,Chennai Super Kings,Mumbai Indians,3,5,S Vidyut,SP Fleming,SM Pollock,0,0,0,0,0,0,0,0,0,S Vidyut,caught,RR Raje
96,1,Chennai Super Kings,Mumbai Indians,6,5,SK Raina,SP Fleming,DJ Bravo,0,0,0,0,0,0,0,0,0,SK Raina,caught,YV Takawale
96,1,Chennai Super Kings,Mumbai Indians,9,5,CK Kapugedera,S Badrinath,DS Kulkarni,0,0,0,0,0,0,0,0,0,CK Kapugedera,caught,YV Takawale
96,1,Chennai Super Kings,Mumbai Indians,20,9,JA Morkel,MS Dhoni,DS Kulkarni,0,0,0,0,0,0,0,0,0,JA Morkel,caught,RV Uthappa
97,1,Kings XI Punjab,Rajasthan Royals,14,4,JR Hopes,SE Marsh,YK Pathan,0,0,0,0,0,0,0,0,0,JR Hopes,caught,D Salunkhe
97,1,Kings XI Punjab,Rajasthan Royals,20,3,SE Marsh,Yuvraj Singh,SR Watson,0,0,0,0,0,0,0,0,0,SE Marsh,caught,Younis Khan
97,1,Kings XI Punjab,Rajasthan Royals,20,7,Yuvraj Singh,LA Pomersbach,SR Watson,0,0,0,0,0,0,0,0,0,Yuvraj Singh,run out,YK Pathan
97,2,Rajasthan Royals,Kings XI Punjab,13,2,SR Watson,YK Pathan,PP Chawla,0,0,0,0,0,0,0,0,0,SR Watson,caught,IK Pathan
97,2,Rajasthan Royals,Kings XI Punjab,15,1,Kamran Akmal,YK Pathan,PP Chawla,0,0,0,0,0,0,0,0,0,Kamran Akmal,caught,WA Mota
97,2,Rajasthan Royals,Kings XI Punjab,19,1,YK Pathan,M Rawat,JR Hopes,0,0,0,0,0,0,0,0,0,YK Pathan,caught,SE Marsh
98,1,Delhi Daredevils,Deccan Chargers,1,6,V Sehwag,G Gambhir,DP Vijaykumar,0,0,0,0,0,0,0,0,0,V Sehwag,caught,RP Singh
98,1,Delhi Daredevils,Deccan Chargers,16,2,G Gambhir,S Dhawan,PP Ojha,0,1,0,0,0,0,0,1,1,G Gambhir,stumped,AC Gilchrist
98,1,Delhi Daredevils,Deccan Chargers,18,4,MF Maharoof,S Dhawan,PP Ojha,0,0,0,0,0,0,0,0,0,MF Maharoof,caught,RG Sharma
98,1,Delhi Daredevils,Deccan Chargers,20,5,S Dhawan,TM Dilshan,RP Singh,0,0,0,0,0,0,0,0,0,TM Dilshan,run out,AC Gilchrist
98,2,Deccan Chargers,Delhi Daredevils,3,1,AC Gilchrist,Shahid Afridi,GD McGrath,0,0,0,0,0,0,0,0,0,AC Gilchrist,caught,TM Dilshan
98,2,Deccan Chargers,Delhi Daredevils,7,1,Shahid Afridi,HH Gibbs,A Mishra,0,0,0,0,0,0,0,0,0,Shahid Afridi,caught,AB de Villiers (sub)
98,2,Deccan Chargers,Delhi Daredevils,18,3,SB Styris,Y Venugopal Rao,MF Maharoof,0,0,0,0,0,0,0,0,0,SB Styris,caught,AB de Villiers (sub)
98,2,Deccan Chargers,Delhi Daredevils,19,2,Y Venugopal Rao,DB Ravi Teja,GD McGrath,0,0,0,0,0,0,0,0,0,Y Venugopal Rao,caught,Shoaib Malik (sub)
98,2,Deccan Chargers,Delhi Daredevils,20,1,DB Ravi Teja,RP Singh,A Mishra,0,0,0,0,0,0,0,0,0,DB Ravi Teja,caught,Shoaib Malik (sub)
98,2,Deccan Chargers,Delhi Daredevils,20,2,PP Ojha,RP Singh,A Mishra,0,0,0,0,0,0,0,0,0,PP Ojha,caught,TM Dilshan
98,2,Deccan Chargers,Delhi Daredevils,20,3,RP Singh,DP Vijaykumar,A Mishra,0,0,0,0,0,0,0,0,0,RP Singh,stumped,KD Karthik
99,1,Kolkata Knight Riders,Mumbai Indians,3,6,Salman Butt,A Chopra,SM Pollock,0,0,0,0,0,0,0,0,0,Salman Butt,caught,SR Tendulkar
99,1,Kolkata Knight Riders,Mumbai Indians,3,7,SC Ganguly,A Chopra,SM Pollock,0,0,0,0,0,0,0,0,0,A Chopra,run out,RV Uthappa
99,1,Kolkata Knight Riders,Mumbai Indians,5,2,DJ Hussey,SC Ganguly,SM Pollock,0,0,0,0,0,0,0,0,0,DJ Hussey,caught,YV Takawale
99,1,Kolkata Knight Riders,Mumbai Indians,7,4,Mohammad Hafeez,SC Ganguly,SM Pollock,0,0,0,0,0,0,0,0,0,Mohammad Hafeez,caught,RV Uthappa
99,1,Kolkata Knight Riders,Mumbai Indians,8,5,WP Saha,SC Ganguly,DJ Bravo,0,0,0,0,0,0,0,0,0,WP Saha,caught,SR Tendulkar
99,1,Kolkata Knight Riders,Mumbai Indians,13,4,SC Ganguly,AB Agarkar,DJ Thornely,0,0,0,0,0,0,0,0,0,SC Ganguly,caught,YV Takawale
99,1,Kolkata Knight Riders,Mumbai Indians,14,4,AB Agarkar,Shoaib Akhtar,DJ Bravo,0,0,0,0,0,0,0,0,0,AB Agarkar,caught,SR Tendulkar
99,1,Kolkata Knight Riders,Mumbai Indians,16,2,Shoaib Akhtar,AB Dinda,RR Raje,0,0,0,0,0,0,0,0,0,Shoaib Akhtar,caught,SR Tendulkar
99,2,Mumbai Indians,Kolkata Knight Riders,1,6,SR Tendulkar,ST Jayasuriya,Shoaib Akhtar,0,0,0,0,0,0,0,0,0,SR Tendulkar,caught,WP Saha
99,2,Mumbai Indians,Kolkata Knight Riders,4,4,RV Uthappa,ST Jayasuriya,I Sharma,0,0,0,0,0,0,0,0,0,RV Uthappa,caught,SC Ganguly
100,1,Delhi Daredevils,Kings XI Punjab,9,7,S Dhawan,V Sehwag,RR Powar,0,0,0,0,0,0,0,0,0,S Dhawan,caught,PP Chawla
100,1,Delhi Daredevils,Kings XI Punjab,11,2,TM Dilshan,V Sehwag,JR Hopes,0,0,0,0,0,0,0,0,0,TM Dilshan,caught,LA Pomersbach
100,1,Delhi Daredevils,Kings XI Punjab,11,4,MF Maharoof,V Sehwag,JR Hopes,0,0,0,0,0,0,0,0,0,MF Maharoof,caught,RR Powar
100,2,Kings XI Punjab,Delhi Daredevils,2,1,SE Marsh,JR Hopes,PJ Sangwan,0,0,0,0,0,0,0,0,0,SE Marsh,caught,S Dhawan
100,2,Kings XI Punjab,Delhi Daredevils,3,6,Yuvraj Singh,JR Hopes,GD McGrath,0,0,0,0,0,0,0,0,0,Yuvraj Singh,caught,MF Maharoof
100,2,Kings XI Punjab,Delhi Daredevils,4,3,JR Hopes,LA Pomersbach,A Mishra,0,0,0,0,0,0,0,0,0,JR Hopes,caught,Shoaib Malik
101,1,Rajasthan Royals,Royal Challengers Bangalore,13,2,SA Asnodkar,GC Smith,A Kumble,0,0,0,0,0,0,0,0,0,SA Asnodkar,caught,Misbah-ul-Haq
101,2,Royal Challengers Bangalore,Rajasthan Royals,1,3,J Arunkumar,V Kohli,Sohail Tanvir,0,0,0,0,0,0,0,0,0,J Arunkumar,caught,SK Trivedi
101,2,Royal Challengers Bangalore,Rajasthan Royals,2,2,Misbah-ul-Haq,V Kohli,MM Patel,0,0,0,0,0,0,0,0,0,Misbah-ul-Haq,caught,T Kohli (sub)
101,2,Royal Challengers Bangalore,Rajasthan Royals,8,6,CL White,JH Kallis,MM Patel,0,0,0,0,0,0,0,0,0,CL White,caught,SK Trivedi
101,2,Royal Challengers Bangalore,Rajasthan Royals,11,2,JH Kallis,R Dravid,SK Trivedi,0,0,0,0,0,0,0,0,0,JH Kallis,caught,YK Pathan
101,2,Royal Challengers Bangalore,Rajasthan Royals,14,4,DT Patil,R Dravid,SK Warne,0,0,0,0,0,0,0,0,0,DT Patil,caught,RA Jadeja
101,2,Royal Challengers Bangalore,Rajasthan Royals,14,5,P Kumar,R Dravid,SK Warne,0,0,0,0,0,0,0,0,0,P Kumar,caught,M Kaif
101,2,Royal Challengers Bangalore,Rajasthan Royals,19,4,A Kumble,R Dravid,Sohail Tanvir,0,0,0,0,0,0,0,0,0,A Kumble,caught,M Rawat
102,1,Mumbai Indians,Deccan Chargers,3,5,ST Jayasuriya,SR Tendulkar,Y Venugopal Rao,0,0,0,0,0,0,0,0,0,ST Jayasuriya,caught,RP Singh
102,1,Mumbai Indians,Deccan Chargers,9,2,SR Tendulkar,DJ Thornely,Shahid Afridi,0,0,0,0,0,0,0,0,0,SR Tendulkar,caught,LPC Silva
102,1,Mumbai Indians,Deccan Chargers,13,6,RV Uthappa,AM Nayar,Y Venugopal Rao,0,0,0,0,0,0,0,0,0,RV Uthappa,caught,Shahid Afridi
102,1,Mumbai Indians,Deccan Chargers,18,4,AM Nayar,DJ Bravo,RP Singh,0,0,0,0,0,0,0,0,0,AM Nayar,caught,RG Sharma
102,2,Deccan Chargers,Mumbai Indians,2,3,Shahid Afridi,AC Gilchrist,DJ Bravo,0,0,0,0,0,0,0,0,0,Shahid Afridi,caught,DJ Thornely
102,2,Deccan Chargers,Mumbai Indians,5,2,AC Gilchrist,RG Sharma,CRD Fernando,0,0,0,0,0,0,0,0,0,AC Gilchrist,caught,PR Shah
102,2,Deccan Chargers,Mumbai Indians,10,1,LPC Silva,Y Venugopal Rao,AM Nayar,0,0,0,0,0,0,0,0,0,LPC Silva,caught,YV Takawale
102,2,Deccan Chargers,Mumbai Indians,18,1,Y Venugopal Rao,DB Ravi Teja,DJ Bravo,0,0,0,0,0,0,0,0,0,Y Venugopal Rao,caught,PR Shah
102,2,Deccan Chargers,Mumbai Indians,19,5,H Das,DNT Zoysa,CRD Fernando,0,0,0,0,0,0,0,0,0,H Das,run out,YV Takawale
103,1,Kolkata Knight Riders,Chennai Super Kings,3,2,Mohammad Hafeez,Salman Butt,M Ntini,0,0,0,0,0,0,0,0,0,Mohammad Hafeez,caught,MS Gony
104,1,Royal Challengers Bangalore,Delhi Daredevils,5,6,B Chipli,JH Kallis,GD McGrath,0,0,0,0,0,0,0,0,0,B Chipli,caught,R Bhatia
104,1,Royal Challengers Bangalore,Delhi Daredevils,7,1,JH Kallis,SP Goswami,MF Maharoof,0,0,0,0,0,0,0,0,0,JH Kallis,caught,KD Karthik
104,1,Royal Challengers Bangalore,Delhi Daredevils,16,1,SP Goswami,Misbah-ul-Haq,MF Maharoof,0,0,0,0,0,0,0,0,0,SP Goswami,caught,TM Dilshan
104,1,Royal Challengers Bangalore,Delhi Daredevils,16,6,Misbah-ul-Haq,CL White,MF Maharoof,0,0,0,0,0,0,1,0,1,CL White,run out,MF Maharoof
104,1,Royal Challengers Bangalore,Delhi Daredevils,18,4,Misbah-ul-Haq,B Akhil,MF Maharoof,0,0,0,0,0,0,0,0,0,B Akhil,run out,V Sehwag
104,2,Delhi Daredevils,Royal Challengers Bangalore,7,6,V Sehwag,G Gambhir,P Kumar,0,0,0,0,0,0,0,0,0,V Sehwag,caught,B Chipli
104,2,Delhi Daredevils,Royal Challengers Bangalore,9,6,G Gambhir,AB de Villiers,B Akhil,0,0,0,0,0,0,1,0,1,G Gambhir,run out,CL White
104,2,Delhi Daredevils,Royal Challengers Bangalore,14,4,TM Dilshan,AB de Villiers,A Kumble,0,0,0,0,0,0,0,0,0,TM Dilshan,stumped,SP Goswami
104,2,Delhi Daredevils,Royal Challengers Bangalore,15,2,AB de Villiers,S Dhawan,DW Steyn,0,0,0,0,0,0,0,0,0,AB de Villiers,caught,SP Goswami
104,2,Delhi Daredevils,Royal Challengers Bangalore,16,3,KD Karthik,S Dhawan,A Kumble,0,0,0,0,0,0,0,0,0,KD Karthik,caught,CL White
105,1,Kolkata Knight Riders,Rajasthan Royals,2,4,Mohammad Hafeez,Salman Butt,MM Patel,0,0,0,0,0,0,0,0,0,Mohammad Hafeez,caught,SA Asnodkar
105,1,Kolkata Knight Riders,Rajasthan Royals,15,4,SC Ganguly,DB Das,SK Trivedi,0,0,0,0,0,0,0,0,0,SC Ganguly,caught,M Kaif
105,1,Kolkata Knight Riders,Rajasthan Royals,18,6,LR Shukla,WP Saha,Sohail Tanvir,0,0,0,0,0,0,0,0,0,LR Shukla,caught,SA Asnodkar
105,1,Kolkata Knight Riders,Rajasthan Royals,19,3,WP Saha,AB Agarkar,SR Watson,0,0,0,0,0,0,1,0,1,AB Agarkar,run out,RA Jadeja
105,1,Kolkata Knight Riders,Rajasthan Royals,20,3,Umar Gul,WP Saha,Sohail Tanvir,0,0,0,0,0,0,0,0,0,Umar Gul,caught,M Kaif
105,2,Rajasthan Royals,Kolkata Knight Riders,2,6,SA Asnodkar,GC Smith,I Sharma,0,0,0,0,0,0,0,0,0,SA Asnodkar,caught,WP Saha
105,2,Rajasthan Royals,Kolkata Knight Riders,6,2,Sohail Tanvir,GC Smith,Umar Gul,0,0,0,0,0,0,0,0,0,Sohail Tanvir,caught,Salman Butt
105,2,Rajasthan Royals,Kolkata Knight Riders,6,5,GC Smith,M Kaif,Umar Gul,0,0,0,0,0,0,0,0,0,GC Smith,caught,WP Saha
106,1,Kings XI Punjab,Mumbai Indians,1,3,JR Hopes,SE Marsh,SM Pollock,0,0,0,0,0,0,0,0,0,JR Hopes,caught,PR Shah
106,1,Kings XI Punjab,Mumbai Indians,15,5,SE Marsh,LA Pomersbach,SD Chitnis,0,0,0,0,0,0,0,0,0,SE Marsh,caught,SM Pollock
106,1,Kings XI Punjab,Mumbai Indians,17,6,Yuvraj Singh,LA Pomersbach,SD Chitnis,0,0,0,0,0,0,0,0,0,Yuvraj Singh,caught,DR Smith
106,2,Mumbai Indians,Kings XI Punjab,9,3,SR Tendulkar,DR Smith,PP Chawla,0,0,0,0,0,0,0,0,0,DR Smith,run out,Yuvraj Singh
106,2,Mumbai Indians,Kings XI Punjab,14,1,AM Nayar,SR Tendulkar,PP Chawla,0,0,0,0,0,0,0,0,0,AM Nayar,caught,TM Srivastava
106,2,Mumbai Indians,Kings XI Punjab,17,6,RV Uthappa,SR Tendulkar,IK Pathan,0,0,0,0,0,0,0,0,0,SR Tendulkar,run out,IK Pathan
106,2,Mumbai Indians,Kings XI Punjab,18,1,SM Pollock,RV Uthappa,Yuvraj Singh,0,0,0,0,0,0,0,0,0,SM Pollock,caught,PP Chawla
106,2,Mumbai Indians,Kings XI Punjab,18,6,RV Uthappa,PR Shah,Yuvraj Singh,0,0,0,0,0,0,0,0,0,RV Uthappa,caught,JR Hopes
106,2,Mumbai Indians,Kings XI Punjab,19,5,PR Shah,SD Chitnis,S Sreesanth,0,0,0,0,0,0,0,0,0,PR Shah,caught,VRV Singh
106,2,Mumbai Indians,Kings XI Punjab,20,3,SD Chitnis,CRD Fernando,VRV Singh,0,0,0,0,0,0,1,0,1,SD Chitnis,run out,TM Srivastava
106,2,Mumbai Indians,Kings XI Punjab,20,5,CRD Fernando,A Nehra,VRV Singh,0,0,0,0,0,0,2,0,2,A Nehra,run out,TM Srivastava
106,2,Mumbai Indians,Kings XI Punjab,20,7,VS Yeligati,CRD Fernando,VRV Singh,0,0,0,0,0,0,0,0,0,VS Yeligati,run out,Yuvraj Singh
107,1,Royal Challengers Bangalore,Chennai Super Kings,2,4,JH Kallis,SP Goswami,MS Gony,0,0,0,0,0,0,0,0,0,JH Kallis,caught,SP Fleming
107,1,Royal Challengers Bangalore,Chennai Super Kings,6,3,SP Goswami,V Kohli,MS Gony,0,0,0,0,0,0,0,0,0,SP Goswami,caught,PA Patel
107,1,Royal Challengers Bangalore,Chennai Super Kings,9,1,V Kohli,R Dravid,M Muralitharan,0,0,0,0,0,0,0,0,0,V Kohli,caught,JA Morkel
107,1,Royal Challengers Bangalore,Chennai Super Kings,10,6,Misbah-ul-Haq,R Dravid,L Balaji,0,0,0,0,0,0,0,0,0,Misbah-ul-Haq,caught,PA Patel
107,1,Royal Challengers Bangalore,Chennai Super Kings,17,5,R Dravid,B Akhil,JA Morkel,0,0,0,0,0,0,0,0,0,R Dravid,caught,MS Dhoni
107,2,Chennai Super Kings,Royal Challengers Bangalore,11,6,MS Dhoni,SP Fleming,R Vinay Kumar,0,0,0,0,0,0,0,0,0,MS Dhoni,caught,A Kumble
107,2,Chennai Super Kings,Royal Challengers Bangalore,14,2,SP Fleming,SK Raina,A Kumble,0,0,0,0,0,0,0,0,0,SP Fleming,caught,B Akhil
107,2,Chennai Super Kings,Royal Challengers Bangalore,16,3,JA Morkel,SK Raina,DW Steyn,0,0,0,0,0,0,0,0,0,JA Morkel,caught,R Vinay Kumar
107,2,Chennai Super Kings,Royal Challengers Bangalore,16,6,S Vidyut,SK Raina,DW Steyn,0,0,0,0,0,0,0,0,0,S Vidyut,caught,JH Kallis
107,2,Chennai Super Kings,Royal Challengers Bangalore,18,5,MS Gony,SK Raina,P Kumar,0,0,0,0,0,0,0,0,0,MS Gony,caught,DW Steyn
107,2,Chennai Super Kings,Royal Challengers Bangalore,19,3,L Balaji,SK Raina,DW Steyn,0,0,0,0,0,0,0,0,0,L Balaji,run out,R Dravid
108,1,Deccan Chargers,Kings XI Punjab,19,5,Y Venugopal Rao,LPC Silva,S Sreesanth,0,0,0,0,0,0,0,0,0,Y Venugopal Rao,caught,PP Chawla
108,2,Kings XI Punjab,Deccan Chargers,8,4,KC Sangakkara,SE Marsh,RG Sharma,0,0,0,0,0,0,0,0,0,KC Sangakkara,caught,LPC Silva
108,2,Kings XI Punjab,Deccan Chargers,13,4,Yuvraj Singh,SE Marsh,PP Ojha,0,0,0,0,0,0,0,0,0,Yuvraj Singh,caught,RP Singh
108,2,Kings XI Punjab,Deccan Chargers,16,4,SE Marsh,LA Pomersbach,SB Styris,0,0,0,0,0,0,0,0,0,SE Marsh,caught,HH Gibbs
108,2,Kings XI Punjab,Deccan Chargers,17,7,LA Pomersbach,DPMD Jayawardene,PP Ojha,0,0,0,0,0,0,0,0,0,LA Pomersbach,caught,RG Sharma
109,1,Mumbai Indians,Delhi Daredevils,13,1,DR Smith,ST Jayasuriya,VY Mahesh,0,0,0,0,0,0,0,0,0,DR Smith,caught,B Geeves
109,1,Mumbai Indians,Delhi Daredevils,14,3,ST Jayasuriya,RV Uthappa,A Mishra,0,0,0,0,0,0,0,0,0,ST Jayasuriya,caught,TM Dilshan
109,1,Mumbai Indians,Delhi Daredevils,15,1,AM Nayar,RV Uthappa,B Geeves,0,0,0,0,0,0,0,0,0,AM Nayar,caught,TM Dilshan
109,1,Mumbai Indians,Delhi Daredevils,20,1,SD Chitnis,RV Uthappa,VY Mahesh,0,0,0,0,0,0,0,0,0,SD Chitnis,caught,S Dhawan
109,1,Mumbai Indians,Delhi Daredevils,20,3,PR Shah,RV Uthappa,VY Mahesh,0,0,0,0,0,0,0,0,0,PR Shah,caught,B Geeves
109,1,Mumbai Indians,Delhi Daredevils,20,6,RV Uthappa,A Nel,VY Mahesh,0,0,0,0,0,0,1,0,1,A Nel,run out,V Sehwag
109,2,Delhi Daredevils,Mumbai Indians,5,5,G Gambhir,S Dhawan,A Nel,0,0,0,0,0,0,0,0,0,G Gambhir,caught,DR Smith
109,2,Delhi Daredevils,Mumbai Indians,11,4,S Dhawan,MK Tiwary,DR Smith,0,0,0,0,0,0,0,0,0,S Dhawan,caught,SD Chitnis
109,2,Delhi Daredevils,Mumbai Indians,15,6,KD Karthik,MK Tiwary,SM Pollock,0,0,0,0,0,0,1,0,1,MK Tiwary,run out,ST Jayasuriya
110,1,Rajasthan Royals,Chennai Super Kings,12,1,GC Smith,SA Asnodkar,SK Raina,0,0,0,0,0,0,0,0,0,SA Asnodkar,run out,MS Dhoni
110,1,Rajasthan Royals,Chennai Super Kings,14,6,GC Smith,Kamran Akmal,SK Raina,0,0,0,0,0,0,0,0,0,GC Smith,caught,MS Dhoni
110,1,Rajasthan Royals,Chennai Super Kings,17,2,YK Pathan,Kamran Akmal,JA Morkel,0,0,0,0,0,0,0,0,0,YK Pathan,caught,M Muralitharan
